Customer Lifetime Value,Response,EmploymentStatus,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Total Claim Amount
8838.085637,Yes,Employed,82664,114,24,10,133.425609
10127.77087,No,Medical Leave,23053,132,5,97,780.941649
4633.452912,No,Employed,50250,117,3,93,561.6
7796.000083,No,Employed,32169,199,0,74,785.82348
2993.024583,No,Unemployed,0,80,28,97,286.115778
7985.472561,No,Employed,99069,66,7,28,77.442722
3508.569533,Yes,Medical Leave,20978,98,19,96,1176.2788
2722.210707,Yes,Medical Leave,17576,71,29,70,398.502948
2783.583044,No,Employed,42297,71,29,62,200.38673
8649.997286,No,Unemployed,0,115,0,3,824.597262
4652.91278,No,Unemployed,0,63,21,23,151.231247
8395.806331,No,Unemployed,0,110,22,72,161.092415
8804.53711,No,Employed,48990,74,3,20,355.2
7155.337765,No,Disabled,16916,64,31,31,377.512951
3954.344534,Yes,Disabled,18375,103,8,50,535.080276
15032.9003,No,Medical Leave,17150,65,28,19,689.800891
8257.666512,Yes,Disabled,23815,73,4,47,424.330166
9256.918609,No,Disabled,21947,118,30,76,566.4
6507.751779,No,Unemployed,0,97,4,11,863.219668
2530.705137,Yes,Employed,89451,63,11,2,61.769564
5482.549359,No,Employed,79325,68,4,31,251.294821
4050.506193,No,Employed,88454,101,8,89,308.749796
6326.679236,No,Unemployed,0,87,2,41,417.6
2627.76229,No,Medical Leave,20943,69,0,86,240.00056
7814.604545,No,Employed,51972,66,19,22,316.8
6314.579645,No,Employed,54408,79,29,17,288.329793
6386.278164,No,Employed,23751,82,4,9,586.921708
2537.969253,No,Employed,37612,64,0,32,307.2
5335.375586,No,Employed,91603,69,4,92,472.67262
4549.079221,No,Unemployed,0,62,12,53,639.758314
4836.21886,No,Disabled,16450,128,6,81,871.484565
6478.801192,No,Employed,50864,83,18,86,158.362972
35440.14262,No,Employed,74560,110,31,20,528
2404.380963,No,Employed,62488,62,35,47,200.689331
9264.565015,No,Employed,55837,117,16,35,741.867506
2433.024631,No,Unemployed,0,66,12,71,475.2
5367.089817,No,Employed,97742,67,33,57,67.648392
2452.360892,No,Unemployed,0,69,13,75,496.8
8646.504109,Yes,Employed,64125,108,3,44,369.818708
4340.086445,No,Unemployed,0,62,22,39,446.4
4930.949334,No,Employed,70412,61,27,12,136.291083
5292.632491,No,Unemployed,0,70,13,8,336
8986.610653,No,Employed,66267,111,23,95,1093.708851
5619.967791,No,Unemployed,0,82,14,23,863.935307
10340.45566,No,Employed,40882,89,6,17,393.637436
6369.262355,Yes,Employed,34498,83,30,72,398.4
2767.5949,No,Unemployed,0,74,0,52,355.2
4831.421687,No,Medical Leave,23228,64,4,0,307.2
4282.947971,Yes,Employed,40864,109,16,70,166.937747
5718.276608,No,Employed,46133,73,7,78,19.626306
2580.849899,Yes,Employed,46900,66,13,59,316.8
6481.382268,No,Unemployed,0,92,1,17,441.6
5133.414764,No,Employed,53390,64,13,41,278.999409
9369.639891,No,Employed,99185,115,8,19,449.428182
3196.578455,No,Employed,62815,80,14,84,47.061469
4720.608872,No,Employed,26277,61,17,30,292.8
8861.900439,No,Employed,41854,110,17,44,481.269644
6032.737631,No,Unemployed,0,86,4,56,412.8
6832.36853,No,Employed,66627,85,32,55,733.21126
2242.090803,No,Disabled,12131,64,32,60,251.44949
4157.698118,No,Unemployed,0,110,4,61,528
6189.122455,No,Unemployed,0,90,4,18,648
5643.724704,No,Employed,33317,72,18,31,345.6
5332.462694,Yes,Employed,68931,66,32,30,309.577946
2121.313061,No,Unemployed,0,67,6,60,321.6
8281.740124,No,Medical Leave,19189,108,21,9,518.4
7835.929299,No,Employed,49390,195,31,15,738.05105
2552.913868,No,Employed,33124,67,35,7,80.119997
2795.410029,No,Employed,40516,70,21,31,137.168874
8007.399376,Yes,Unemployed,0,112,12,93,537.6
6886.324494,No,Employed,34615,87,6,73,417.6
5106.781547,No,Disabled,29894,72,9,69,16.510134
5612.375586,No,Unemployed,0,79,32,2,379.2
5658.912313,No,Unemployed,0,84,32,96,847.490817
7263.599744,No,Employed,86732,180,0,95,204.373113
8712.157741,No,Employed,68516,216,17,0,95.693949
9198.685111,No,Employed,31562,115,14,6,552
5162.370678,No,Unemployed,0,74,33,92,582.420512
6289.946999,No,Employed,24477,79,15,32,379.2
3649.708655,No,Unemployed,0,100,31,80,480
6766.558551,No,Employed,20046,87,15,59,417.6
4631.011293,No,Employed,78152,114,18,35,547.2
6810.52531,No,Unemployed,0,65,7,47,733.522405
9378.634228,No,Employed,36067,117,30,78,561.6
15762.53198,No,Employed,44362,66,15,75,142.113373
2635.505781,No,Employed,77350,66,11,4,316.8
5741.72743,No,Employed,86641,71,17,79,161.752532
8414.942855,No,Employed,72258,105,8,50,12.497538
9123.911266,No,Employed,70737,114,25,12,741.655597
15994.008,No,Unemployed,0,159,19,75,1410.16929
9022.08313,No,Unemployed,0,125,7,99,988.535078
4759.664624,No,Unemployed,0,81,10,80,388.8
3993.882994,No,Disabled,17672,110,28,16,792
18853.73945,No,Unemployed,0,173,24,21,1245.6
8840.193762,No,Employed,47297,115,10,46,796.130111
6696.903521,No,Employed,57240,83,18,79,83.652384
8476.082867,No,Employed,28181,109,32,41,523.2
5205.748188,No,Employed,31275,66,26,0,316.8
6141.961623,No,Unemployed,0,182,24,45,1310.4
4376.363592,Yes,Employed,63774,111,18,63,60.036683
12375.02163,No,Employed,78441,103,6,73,613.866905
3451.10244,No,Unemployed,0,104,19,65,499.2
8107.26533,No,Unemployed,0,76,0,91,364.8
8662.048958,No,Unemployed,0,117,0,65,511.422666
8696.907111,No,Employed,91423,109,3,71,435.796252
2535.266473,No,Employed,86933,63,3,64,269.563038
5633.741543,No,Employed,65255,72,3,65,321.457124
5176.730072,No,Employed,41533,65,2,46,232.879766
5531.723723,No,Employed,50097,71,25,81,17.484679
2810.671023,No,Employed,73858,72,8,59,422.59237
2780.729047,No,Employed,94943,69,3,22,387.545055
2572.452634,No,Employed,72685,68,20,97,14.464783
7664.219255,No,Employed,60184,199,7,44,161.61574
3839.746159,No,Unemployed,0,106,29,38,763.2
2509.268453,No,Employed,74045,64,23,83,307.2
14566.09246,No,Employed,52564,122,33,28,42.131925
3220.775528,No,Medical Leave,19098,87,35,3,417.6
3199.824902,No,Employed,78784,80,33,72,239.964694
16045.10952,No,Unemployed,0,65,10,10,163.046956
4918.916267,No,Employed,29256,63,33,41,302.4
5623.757656,No,Employed,77912,71,2,21,23.89816
5677.465907,No,Employed,45345,72,28,86,99.039453
3016.444225,No,Medical Leave,25630,86,8,63,412.8
5279.124682,No,Employed,22280,68,10,48,169.414572
4803.935174,No,Unemployed,0,69,31,25,496.8
2608.786334,No,Employed,61567,65,35,78,39.532978
7832.569008,No,Employed,34644,66,7,36,316.8
4260.33573,No,Medical Leave,26991,119,34,65,856.8
2369.369299,No,Employed,49746,61,5,88,624.42874
20604.01627,No,Unemployed,0,72,8,61,723.010515
2652.067994,No,Employed,49625,66,29,9,261.549577
2597.864075,No,Employed,49308,65,7,97,150.235884
7712.436971,No,Employed,63624,95,10,5,175.243467
4698.88415,No,Employed,80358,116,19,2,443.637243
3403.919366,No,Employed,38460,88,15,1,91.55098
4355.702301,No,Unemployed,0,64,22,22,460.8
11095.97445,No,Unemployed,0,101,10,48,727.2
3300.684961,No,Unemployed,0,92,3,9,711.323244
6981.081694,No,Employed,34835,89,1,45,294.691896
16922.12519,No,Employed,93836,139,1,19,497.353106
7639.670244,No,Employed,34075,196,8,87,451.896687
19237.77089,No,Employed,35624,66,6,55,227.44626
2915.649943,No,Employed,83218,72,6,42,245.103885
4196.429642,No,Employed,24641,105,12,82,504
16473.16905,Yes,Retired,22828,106,11,54,508.8
2657.570431,No,Unemployed,0,71,22,25,340.8
3267.709691,No,Employed,28729,90,26,19,338.744392
2584.532849,No,Employed,72731,65,10,7,125.704164
5503.919257,No,Employed,59932,71,16,77,116.600107
8021.067105,No,Employed,54292,67,4,26,321.6
19606.35999,No,Unemployed,0,194,0,22,931.2
1904.000852,No,Unemployed,0,63,22,7,302.4
7288.297591,No,Employed,59414,91,23,21,340.32278
5553.521059,No,Employed,96587,138,31,99,749.244062
11702.34819,No,Unemployed,0,111,15,12,532.8
36897.79765,No,Unemployed,0,133,0,59,638.4
2957.102851,No,Employed,94362,74,21,96,195.405949
19643.54421,No,Employed,84488,61,33,71,208.885686
4111.888285,No,Employed,65085,103,20,55,480.073548
15122.99194,No,Unemployed,0,72,35,86,518.4
12807.09083,No,Unemployed,0,69,32,21,450.760925
2500.241685,No,Unemployed,0,67,4,44,664.128009
4260.709139,No,Unemployed,0,62,1,73,446.4
2609.533154,No,Employed,60798,66,21,57,316.8
10796.44832,No,Employed,30761,69,16,16,331.2
2590.654042,No,Employed,25981,65,33,38,77.54669
29199.81072,No,Employed,67739,149,4,76,270.373444
4194.659772,No,Employed,25581,105,9,21,429.695284
10314.52484,No,Employed,99759,65,12,25,74.463101
9028.307862,No,Employed,76514,112,19,0,573.941286
3954.344534,Yes,Disabled,18375,103,8,50,535.080276
6089.517361,No,Medical Leave,21832,84,29,39,403.2
12827.42831,No,Unemployed,0,117,25,43,842.4
9135.291575,No,Employed,95330,113,1,1,542.4
7902.681227,No,Unemployed,0,106,21,25,634.396608
14827.91055,No,Unemployed,0,68,31,69,326.4
2500.834374,No,Employed,25899,63,20,36,302.4
5395.346288,No,Unemployed,0,74,13,30,355.2
2651.615963,No,Employed,33201,66,9,56,314.044227
2119.894333,No,Disabled,18287,61,6,56,292.8
7155.471967,No,Employed,76506,89,35,65,427.2
5994.226432,No,Employed,41859,76,18,58,166.1306
22647.21772,No,Retired,27504,91,26,45,436.8
2833.797966,No,Employed,45360,73,16,71,350.4
22332.43946,Yes,Employed,49078,97,10,3,484.013411
5846.41534,No,Unemployed,0,90,16,66,648
2867.211836,No,Employed,91810,71,27,43,165.520952
14435.66453,No,Employed,70600,122,26,5,636.982333
5237.477743,No,Employed,33554,131,25,36,934.656068
7710.912153,No,Employed,77642,64,20,14,282.146354
5158.576449,No,Employed,25963,66,11,35,298.954932
5414.897604,No,Employed,57452,136,25,10,652.8
2903.749709,No,Unemployed,0,77,15,89,491.66348
5575.751228,No,Employed,91416,69,4,39,109.904496
2616.409509,No,Disabled,22000,69,27,36,383.224514
4617.838205,No,Employed,41167,118,16,4,554.957693
20123.86854,No,Unemployed,0,70,18,23,504
3200.795405,No,Unemployed,0,86,8,37,412.8
8583.854913,No,Employed,53944,71,13,20,340.8
4349.30875,Yes,Employed,75648,108,28,10,112.660916
4729.593583,No,Medical Leave,29414,64,2,32,71.303109
5015.009472,Yes,Employed,48567,130,12,15,624
5797.604861,No,Employed,69276,74,14,22,201.327931
3475.07136,No,Unemployed,0,96,6,60,460.8
8542.218196,No,Employed,50117,107,13,98,462.654347
16473.16905,Yes,Retired,22828,106,11,54,508.8
6776.353402,No,Unemployed,0,96,0,38,818.730215
9713.156737,No,Unemployed,0,136,7,34,979.2
4429.193391,No,Employed,20868,112,14,11,537.6
2435.535995,No,Employed,40921,62,0,50,10.560419
9863.502214,No,Employed,99654,121,13,95,272.788141
8207.858272,No,Unemployed,0,110,16,17,686.90827
2781.446975,No,Employed,56218,72,17,74,302.942519
5807.994569,No,Employed,70717,72,20,89,37.28874
8395.272249,No,Employed,62989,71,3,18,319.131547
14333.92489,No,Employed,41459,71,8,4,340.8
11003.54385,No,Unemployed,0,102,20,7,489.6
4049.807215,No,Employed,42512,105,15,72,77.479316
2141.750757,No,Unemployed,0,61,5,90,437.040616
5079.843625,No,Employed,83288,124,18,70,353.397699
2895.522489,No,Employed,46267,72,4,73,231.969205
9031.214859,Yes,Unemployed,0,122,15,47,650.52179
6554.390004,No,Employed,74424,81,26,74,388.8
7487.744636,No,Unemployed,0,72,15,70,693.084662
15118.89548,No,Employed,58883,62,1,47,432.480275
9007.431501,No,Employed,41539,116,11,35,556.8
5488.931031,No,Employed,33881,68,11,83,65.659137
7234.142952,No,Employed,86448,90,25,79,59.853369
5205.751205,No,Disabled,25237,69,23,52,378.345883
4697.152892,No,Unemployed,0,67,10,75,482.4
6207.171358,No,Employed,49419,77,3,34,203.296071
6615.815683,No,Employed,90414,83,7,49,398.4
9708.504642,No,Employed,39930,86,22,64,412.8
10831.13004,No,Disabled,23202,96,29,59,460.8
4626.801093,Yes,Employed,79487,114,20,87,547.2
6748.231188,No,Employed,68423,85,14,81,324.413656
2542.06388,No,Employed,84495,63,15,61,302.4
5450.394878,No,Employed,43091,69,2,36,330.138332
7243.865476,No,Employed,41951,91,30,56,40.536151
8306.550901,No,Employed,89834,105,17,14,504
2734.514945,No,Employed,92157,69,19,33,270.381385
11030.66148,No,Employed,35773,93,25,89,446.4
3402.39442,No,Unemployed,0,99,16,20,475.2
6945.016955,No,Disabled,15850,61,28,14,314.528138
2568.843396,No,Medical Leave,11167,73,0,99,350.4
5764.648599,No,Employed,21195,72,23,10,345.6
5403.546122,No,Employed,27430,68,25,12,184.955105
4899.231772,No,Unemployed,0,63,21,78,302.4
9048.983447,Yes,Unemployed,0,119,9,8,571.2
8093.898245,No,Employed,59839,107,8,52,513.6
2496.766693,No,Unemployed,0,73,13,33,350.4
2602.24525,No,Employed,38166,67,25,5,236.842746
6751.437153,No,Unemployed,0,95,14,78,456
3621.68883,No,Medical Leave,13457,94,31,28,285.825083
6896.088021,No,Unemployed,0,68,10,53,326.4
5438.696611,No,Employed,52721,136,34,29,550.127548
14472.583,No,Employed,22012,185,5,69,75.698305
2359.423599,Yes,Disabled,19864,63,22,96,352.394515
5323.267311,No,Employed,55289,67,10,71,134.124254
7390.903278,No,Employed,30449,92,23,47,501.092992
11447.5071,No,Employed,27362,144,23,28,422.78411
5754.853121,No,Employed,29460,72,3,18,29.303915
10244.2435,No,Unemployed,0,94,23,34,451.2
4645.569555,No,Employed,42532,118,13,32,200.641734
4887.344366,No,Employed,66707,61,19,24,71.980757
2497.808174,No,Employed,68041,64,10,47,165.570243
2369.111588,No,Unemployed,0,65,8,91,468
4490.597249,No,Unemployed,0,64,26,11,307.2
3719.247732,No,Employed,40968,97,29,53,465.6
4198.030023,No,Employed,39913,106,16,61,344.765129
2420.711888,No,Employed,31710,62,5,29,199.551735
4462.997006,Yes,Unemployed,0,73,35,52,350.4
6291.655714,No,Employed,89113,78,18,68,219.362643
4270.034394,Yes,Unemployed,0,122,27,2,725.870693
2460.665175,No,Unemployed,0,67,30,13,321.6
19435.62924,No,Employed,38688,249,22,6,2294.631639
7374.077921,No,Unemployed,0,110,19,87,528
18269.53692,No,Unemployed,0,127,18,97,609.6
11925.71535,No,Employed,28014,104,14,37,631.594469
4223.274671,No,Disabled,14170,109,9,10,523.2
10298.38586,No,Employed,64825,129,1,78,359.484342
5229.741907,No,Employed,77357,67,24,38,29.884537
2402.81597,No,Employed,21629,62,19,54,298.626189
3933.813993,Yes,Employed,25927,103,6,20,674.973614
4299.838835,No,Employed,44388,113,10,74,496.843023
7635.554626,No,Employed,54539,63,5,74,287.453171
2722.210707,Yes,Medical Leave,17576,71,29,70,398.502948
7291.599536,No,Employed,84629,90,19,17,411.671832
58753.88046,No,Employed,24964,185,0,84,888
5261.037541,No,Employed,43573,66,30,64,409.684798
16938.29858,No,Unemployed,0,69,24,99,340.780156
10575.94816,No,Unemployed,0,105,7,91,756
5552.331515,No,Employed,35011,70,7,91,215.728468
7150.225367,No,Employed,63651,92,19,10,224.711836
8717.049833,Yes,Employed,83846,74,22,94,355.2
6847.588918,No,Unemployed,0,191,2,70,1317.008182
5418.726537,No,Employed,39133,67,25,26,90.524457
3528.044252,Yes,Employed,31278,92,24,95,441.6
16468.22079,Yes,Unemployed,0,63,4,52,685.12694
7285.030983,Yes,Employed,44788,61,6,48,386.031248
16963.83934,No,Unemployed,0,117,26,33,561.6
5807.659307,No,Employed,62447,74,9,2,133.977857
5068.264582,No,Employed,31475,64,6,3,22.962412
8797.829644,No,Employed,80780,109,26,11,3.55
4439.900652,No,Employed,88613,111,5,59,359.36848
2404.459452,No,Employed,45949,62,0,70,110.556062
5066.634057,No,Employed,35596,64,11,92,307.2
5890.528762,No,Employed,76875,73,21,4,17.375878
2410.498573,No,Employed,41842,61,1,14,292.8
5288.240125,No,Medical Leave,28884,72,27,9,518.4
26413.54751,No,Employed,24631,83,25,87,398.4
16236.47626,No,Unemployed,0,74,24,54,680.753091
5534.576395,No,Employed,71560,69,14,46,178.700204
9202.638441,No,Unemployed,0,80,8,71,384
2592.437797,Yes,Employed,72421,65,8,23,312
8019.856041,No,Employed,54702,199,5,42,955.2
6943.741598,No,Unemployed,0,76,4,43,547.2
13367.86562,No,Employed,57335,67,22,18,407.887715
5885.335302,No,Unemployed,0,67,9,20,482.4
3479.760165,No,Employed,35033,87,26,53,490.638202
9103.8997,No,Employed,65733,113,13,6,684.948527
4813.284447,No,Unemployed,0,69,30,44,472.611522
9575.7578,No,Unemployed,0,88,3,64,633.6
13736.1325,Yes,Disabled,16181,181,22,79,1261.319869
8090.884414,No,Employed,86180,69,11,43,48.051339
8267.119555,No,Employed,36881,104,5,25,499.2
2489.16729,No,Employed,47888,64,23,16,545.083116
2395.57,Yes,Disabled,21986,63,1,9,333.696228
3863.309585,No,Employed,47199,100,3,65,480
5173.485319,No,Unemployed,0,69,30,69,331.2
4984.618655,Yes,Employed,86305,62,1,99,80.73124
2396.192355,No,Employed,39062,61,2,20,346.991025
2631.87754,No,Disabled,16976,69,23,54,238.952528
6993.838856,No,Unemployed,0,65,29,35,468
15055.53836,No,Employed,83283,193,11,46,273.702709
3401.881747,No,Employed,41972,86,20,23,691.709371
4126.61326,No,Employed,34080,107,11,48,220.644418
4462.997006,Yes,Unemployed,0,73,35,52,350.4
9320.090224,No,Employed,40269,81,0,71,329.980754
3663.740198,No,Employed,61894,91,3,21,436.8
4962.208409,No,Employed,23300,63,3,35,339.906034
2816.758764,No,Employed,66023,70,11,94,265.629611
4330.769101,No,Employed,39660,107,3,46,416.8496
8262.879764,No,Unemployed,0,76,4,51,32.508635
4666.643522,No,Employed,60466,117,14,3,784.186389
5876.054314,No,Employed,32848,74,2,59,250.454012
8427.723769,No,Employed,20662,72,10,99,373.324673
13023.9329,No,Employed,64985,108,23,94,16.425514
8209.59982,No,Employed,68022,103,3,26,494.4
2464.238061,No,Employed,72834,65,12,81,91.941259
2727.520769,No,Employed,74592,67,9,30,321.6
3086.013544,No,Employed,73938,76,34,48,53.095599
22067.728,No,Disabled,15999,83,2,43,398.4
4836.054291,No,Unemployed,0,69,12,89,632.081402
6912.03963,No,Unemployed,0,96,11,55,460.8
2570.761765,No,Unemployed,0,72,0,93,345.6
2991.696011,No,Unemployed,0,80,9,96,576
8253.266591,No,Employed,62375,103,35,71,411.228571
10477.77713,No,Employed,61427,88,24,12,422.4
16373.7273,No,Employed,64396,103,2,46,355.409311
5184.94945,No,Employed,49312,65,30,55,230.104769
10634.83711,No,Unemployed,0,61,35,71,292.8
15114.40241,Yes,Medical Leave,28513,100,4,22,480
11875.89915,No,Unemployed,0,108,23,55,518.4
4369.496687,No,Employed,97321,110,35,46,74.744643
7432.856752,No,Employed,58839,65,4,65,18.965718
2558.762931,No,Unemployed,0,72,4,14,518.4
5452.171237,No,Employed,88567,67,9,89,321.6
2968.077571,No,Employed,91646,74,12,10,57.678779
15700.28436,No,Unemployed,0,211,31,52,1012.8
7477.176362,No,Employed,48552,94,5,54,262.746281
9407.452895,No,Employed,31485,118,17,79,294.905685
4428.038374,No,Unemployed,0,64,6,47,628.801638
10053.55227,No,Disabled,16511,135,35,4,972
2907.898828,No,Employed,51020,73,16,88,350.4
7644.763153,No,Employed,43838,97,11,37,465.6
9709.746073,No,Unemployed,0,133,11,30,827.085431
8439.615236,No,Employed,22454,110,5,75,556.097027
4209.682602,No,Employed,57933,105,10,64,533.255723
8556.418397,No,Unemployed,0,124,7,2,595.2
26770.44534,No,Employed,26335,113,32,7,355.818306
16265.58682,No,Employed,85322,134,32,55,735.491986
3624.901612,No,Employed,37843,92,2,17,354.455466
2519.918897,No,Unemployed,0,67,11,26,482.4
4819.183706,No,Employed,74730,61,18,84,421.235276
3028.780121,No,Unemployed,0,94,27,52,483.881752
2316.796105,No,Unemployed,0,64,2,80,307.2
13869.92705,Yes,Employed,28432,118,1,59,612.300581
25807.063,Yes,Employed,71210,214,8,89,1027.2
2342.01381,No,Retired,19581,67,2,94,321.6
2747.771656,No,Unemployed,0,80,12,14,576
5479.555081,Yes,Employed,56005,68,31,30,326.4
9199.539814,No,Unemployed,0,80,10,11,572.847549
8060.161694,No,Employed,23671,69,32,45,331.2
6686.128629,No,Employed,22244,84,6,59,114.815893
4709.52218,No,Unemployed,0,66,17,29,470.576119
2685.425957,No,Employed,75329,67,15,17,45.905292
3920.511337,No,Unemployed,0,108,2,55,525.392239
5493.698779,No,Employed,44369,68,13,22,185.291566
8521.738901,No,Employed,37910,108,7,9,518.4
2414.072446,No,Unemployed,0,71,25,30,511.2
4282.947971,Yes,Employed,40864,109,16,70,166.937747
5918.330563,No,Employed,94846,73,15,68,305.031114
7519.133631,Yes,Employed,96306,95,12,17,185.355353
4472.334422,No,Employed,53519,111,7,37,520.036279
5531.627731,No,Employed,50648,69,27,50,331.2
8435.176463,No,Employed,64692,70,17,80,336
10196.1106,No,Unemployed,0,100,9,75,720
20552.62128,No,Unemployed,0,187,22,97,1430.336183
3915.798108,No,Unemployed,0,109,2,86,784.8
6010.502178,No,Employed,49311,74,25,85,355.2
2854.114491,No,Employed,71126,71,11,72,324.739746
5994.255419,No,Employed,74284,74,27,5,268.130863
4477.45201,No,Employed,41402,119,26,26,571.2
5544.909083,No,Employed,79619,71,3,34,280.89705
3600.934326,Yes,Retired,25147,101,7,54,694.598288
9934.865795,No,Employed,56379,125,0,59,600
6874.84827,No,Unemployed,0,96,35,27,691.2
2374.147419,No,Employed,48911,61,15,6,292.8
9162.063169,No,Medical Leave,29723,80,8,79,20.985105
7380.086414,No,Employed,21841,91,33,47,436.8
